H_sed,Vs_sed0,Vs_sedz,K_sed,H_uc,Vs_uc,VpVs_uc,H_moho,Vs_lc,VpVs_lc,Vs_mantle,VpVs_mantle,misfit
0.7046725289592364,0.8254545009111197,3.5,2.174215194321823,22.88872215127753,3.776582249675879,1.6166208733167269,38.09635360819723,4.006955866138328,1.889967950055105,4.611215565909225,1.75,43.58655719235243
0.7972316849187494,0.8306206885635946,3.5,2.124352702792102,24.56335892997118,3.849445422126743,1.610226212516833,38.3782022476665,4.041228083408084,1.9,4.649769718969526,1.771198799636186,43.587165801813654
0.777574585419315,0.824361589841985,3.345024393093614,2.233566434170788,24.886970900502053,3.785013447172619,1.64504348979696,38.23017385699728,3.9920093342799574,1.8940690073678028,4.598301400625134,1.7520747654724722,43.587863757583875
0.7183238855308299,0.8317639380299445,2.7505061664007893,2.158633387809214,23.58004257843155,3.814008975771653,1.6162769844336984,38.602713114843866,4.058709265314155,1.8965805677348122,4.627847784029965,1.7578899685819895,43.588407481809405
0.6084486816942063,0.823774632122833,3.093996700881339,2.2146878762309523,22.807229695013067,3.797560677358156,1.584091112940597,38.15493941379517,3.9682846935638065,1.9,4.628788659342041,1.768250769161138,43.58845343190035
0.5897986210051349,0.8255290032281803,2.788088186156801,2.214115536696113,25.0,3.7466109964678584,1.6105294438674005,37.87877504638908,4.023165218784649,1.8987133004116603,4.612550953871059,1.7750430953057823,43.588652661942085
0.8427362103454857,0.8282315834525051,3.3475547452584737,2.131637959160203,23.683081990928184,3.893693608477462,1.5992140700276847,38.323398269033696,4.04093139355013,1.9,4.666403682221458,1.755381934306338,43.589162916028016
0.5746479730727231,0.8205137902633076,3.125401299921805,2.2380707015556873,23.41096979062208,3.8348415688562096,1.5996183218824298,37.83307906800577,3.9631069581068754,1.8894926845874114,4.611197378391232,1.763493953368753,43.5902654141758
0.6288521063246891,0.8326382007706338,3.3298991524763224,2.198222462612737,23.776355407545033,3.7938749125613795,1.605955614604285,38.10138101148269,4.006688112406789,1.8785154549002752,4.618891492331218,1.754443346582516,43.59063391145408
0.8258827918537234,0.8332948704482583,2.712696557093383,2.217480702269416,25.0,3.80387757753756,1.6408504422547683,37.848128246880535,3.9626325515885616,1.9,4.565174094490095,1.75,43.59190916858253
0.5672837386687397,0.8339177195548432,2.894384474371491,2.2201444155390173,25.0,3.8182482928060066,1.628803929100512,37.95398347090508,3.986724753998556,1.899466126118981,4.575287730271704,1.7629168678632052,43.59371221820574
0.6979631909354389,0.8317203203050184,3.5,2.168252256287161,25.0,3.850166086673721,1.6045563667195268,38.44766794794095,4.044925708873814,1.9,4.6290091307380825,1.7758247394198265,43.59507043572788
0.8033085567915055,0.8236408919583276,3.4150843506438955,2.2664525680567205,23.056302584272917,3.734620885598959,1.6018616864650284,38.2211153751654,4.020789746687275,1.8988732784630475,4.629630680327584,1.7517582663686684,43.59584824513463
0.7115541067867481,0.8284584422716921,3.5,2.0917646214636743,25.0,3.852329661493812,1.6436927131695214,38.51552925255241,4.0322596572894405,1.887445890367431,4.643163366160632,1.7604228446186285,43.596042782899545
0.6021970904080146,0.8261565062640003,3.1385965724274687,2.1611193130788298,25.0,3.7377960604149942,1.6245622870918532,37.72227549347122,3.9712749935437355,1.9,4.617511473467711,1.7619145011664887,43.599031803642305
0.5504943434224524,0.8219318924563819,3.3345446971172383,2.249843795577964,23.759432338630074,3.832761833240283,1.5913379123050133,38.178566866024966,3.950740635337758,1.894945772634795,4.6057963257014025,1.7600975715271108,43.59916077089396
0.7161186809098775,0.8337478303476172,3.294111030945619,2.155764086265874,23.98147523227892,3.821502445473561,1.6347358106571948,38.5077801925163,4.064756999995093,1.8848101582432386,4.643562397037851,1.759028661515737,43.60016336778281
0.6049223009807385,0.8220648059525576,2.9990666586105466,2.1423849208176695,22.83144227881755,3.7829836620252753,1.5903175461172885,37.94667421778142,3.9671276162185785,1.8827189729761307,4.60477728386689,1.75,43.601373875697455
0.7884007252612419,0.8279065378463992,3.0485671341495824,2.2601242951726923,23.742080013815645,3.880086696498527,1.6216129644863946,38.33603024772359,3.9737059228757996,1.9,4.599094454328029,1.75,43.60166580540603
0.7283434829731027,0.8351833236596564,2.903663566672903,2.1466656395563413,23.538669367124267,3.829855281595099,1.5708460174666838,38.28729291098248,4.028946749611684,1.898536710616127,4.607177204655136,1.752478502608426,43.60225219680106
0.6785974656622973,0.8247933347418925,3.5,2.2992949743549165,25.0,3.7969428624647006,1.6067471801924782,38.50722582251746,4.0422271328402095,1.8922219316693536,4.643413851465631,1.7618648545763305,43.602394411415844
0.4850050284194031,0.8040935455796048,2.0,2.23047886809843,25.0,3.7595759900910624,1.6153137333471443,37.90378803466051,3.946109582459645,1.9,4.598988310005837,1.764033046963067,43.602510530587246
0.5288396787614236,0.8299922166193666,3.2380189589689863,2.1691965670377504,25.0,3.7969672779456207,1.6388351951739226,37.88104905768373,4.0086657591430335,1.8999081568301,4.568353643161654,1.75,43.60718188268481
