H_sed,sed_ratio1,Vs_sed1,Vs_sed2,VpVs_sed,H_uc,Vs_uc,VpVs_uc,H_moho,Vs_lc,VpVs_lc,Vs_mantle,VpVs_mantle,misfit
8.306754752718971,0.10448645107900677,1.0,1.8957024819816377,1.8813077013197441,30.785314428605858,3.6198582918787285,1.812273366457821,46.397901317111426,3.99038738783459,1.7572042719391303,4.558273506764575,1.75,32.61978587842003
8.393864729955375,0.11074408813888928,1.0744522957680191,1.9089571836415036,1.8972183790118085,30.990211768720176,3.6552582739407113,1.8442030839412284,47.41971177089285,4.08611464322993,1.819943532423123,4.651153234738617,1.7844221971328242,32.721787813634634
8.291959352230469,0.10711773020179766,1.0,1.892496627178586,1.9495295715988097,31.86065324150577,3.579610592960359,1.8441548699851815,47.43720299931927,4.142703612891292,1.6970887617192871,4.587581771025201,1.75,32.776848866422206
8.687418015347797,0.1,1.0146019305686973,1.9408105904885473,1.8720567316149257,30.8152666554214,3.642098941908697,1.8156631412090154,46.68631484597724,4.050045406703709,1.6744776104594195,4.553779850845755,1.7651267494501721,32.80038963690161
8.275575150196731,0.13947759183448277,1.1869653074663002,1.8860155234130747,1.968429883467272,31.47507216999641,3.6758870439631806,1.826033136222249,47.66171531308633,4.086982951010173,1.65,4.557529416228531,1.7621430844724326,32.81842093424535
8.472868840297878,0.1012885214504348,1.0139762703977384,1.924608988546179,1.8354101860981926,33.23951903156837,3.692667764356612,1.85,48.0,4.11735231135937,1.729755109509765,4.5849324526421,1.8047560637829652,32.82129288349058
8.211534130337482,0.11555835341590708,1.0467375963095606,1.850462411031532,1.8600704483131565,30.70944359619739,3.721451464209652,1.77791047548615,46.77054234624922,3.98889248560216,1.7421499618357386,4.576113194624417,1.7723935297626314,32.846716610901446
8.32843217930364,0.1197654855164573,1.0976048450007778,1.8794511806898,1.9428837725478645,30.987543633726695,3.666261658823413,1.832561773049514,46.94149852792041,4.042125358671866,1.6521434395707204,4.577421587226323,1.769267547942474,32.86272625719218
8.381356964493795,0.1,1.0096055701349476,1.8866634302891743,1.8757128837947297,30.732392376510855,3.579877270318503,1.8189015397410613,46.0895462413333,3.9809180907441193,1.7104338979010942,4.6313905174861105,1.7630167963999317,32.86751401667059
8.523130941442886,0.10967144146443836,1.048402510223702,1.926655144083877,1.9198560793046453,32.57862408222399,3.736793616238213,1.85,48.0,4.0934404485799645,1.8390532167783045,4.608644146828952,1.795346826462765,32.918231004416356
8.486165212066899,0.1,1.0,1.9293165778375125,1.8654232187806157,31.105272437510596,3.5828403275994805,1.8193381262153152,46.93447659155837,4.009122884616666,1.7569808952778556,4.580833915167525,1.75,32.94041747794054
8.443942626317131,0.11069828916680406,1.0533495265712443,1.885882341532972,1.916273860441954,30.67831137971967,3.692257737781823,1.832639026374515,47.2717819074565,4.065719391976308,1.65,4.500103025975245,1.761131666279436,32.94179075555501
8.346118711124792,0.1,1.0,1.8877702979062165,1.8416381435096403,31.850732804716536,3.6192556454211786,1.8274779643566184,47.01658151956379,4.023618443018261,1.7733474955681399,4.568337129629104,1.8038249299572091,32.96634175283819
8.397045689648335,0.13489935724464716,1.1968434178375524,1.9125471318460696,1.9097119852075835,31.507420974852973,3.6345037188490266,1.85,46.810068144738366,4.016736096744833,1.6935164995480214,4.58845615412531,1.773569544461082,32.97904300886721
8.275075206323788,0.11590414576490864,1.0645019700789546,1.8987153078468062,1.859130158574236,33.19954265641137,3.7892056215791836,1.85,48.0,4.143456090865092,1.7713940636296894,4.630037952711329,1.7910462446182354,33.012210003885336
8.175088477775772,0.10341163973530228,1.0,1.8510452083882363,1.8571551008150697,33.09968477280235,3.6358583655329166,1.85,47.511849037820575,4.1754444903508645,1.6992700042586442,4.49530482998985,1.7676626984380572,33.017838078502265
8.440240744449577,0.1,1.0,1.9119665646355017,1.9010543151008974,32.27712657740732,3.6238977137983754,1.85,47.04217113285259,4.121393282677969,1.6842292296920107,4.489455051450153,1.7776253713017665,33.02684017786517
8.537225299648371,0.1,1.0,1.9150720970630781,1.8573467705753017,30.690353078285465,3.710558283110032,1.797936950034359,46.456938511244104,3.977272139421047,1.7395802669306208,4.587777401151748,1.75,33.03150479812862
8.664050929390093,0.10374889165948434,1.0,1.94678494631402,1.883923890598066,30.550883120881235,3.7839700438255246,1.8497812874067623,48.0,4.124502463267142,1.712642181874907,4.51168389101513,1.75,33.075936510633284
8.518989048390113,0.1,1.0203708195333223,1.91556962282637,1.8561669353259376,32.020635206169615,3.7033789945136433,1.85,46.93731980792987,4.107767264058942,1.65,4.524450881190957,1.7791265762249993,33.094938588447384
8.590639808615482,0.10314913425533019,1.043860254291565,1.9505173525898176,1.9049835832456856,31.959453887632005,3.687859967101133,1.8434178632684346,48.0,4.070177192415717,1.7904172135802867,4.640019627426682,1.8171233369221849,33.09937176027988
8.573666795681795,0.10837303292195127,1.0807312856348357,1.9317198451358588,1.9184944634985308,31.36032312603246,3.6402402459339576,1.8332538885921776,48.0,4.0742700007017145,1.7178260234487608,4.618377142860087,1.7942827074321508,33.10360605374126
8.64770439199742,0.1,1.0,1.9639556944578724,1.901218610925217,31.016331254052137,3.604039898486117,1.8214655440853151,46.93828092365358,3.9785491605276206,1.6797393324402956,4.560229465724974,1.7565574225260894,33.112883515368374
8.587169708127254,0.12388896206080585,1.1007447780640078,1.9724872289111641,1.917345083288782,32.93444692906222,3.7633900629171193,1.8472279647155143,47.864266446853655,4.025062179351916,1.808427620709216,4.557670933814867,1.789740144259871,33.12671714781687
